year,school,college,major_code,major_name,exam_type,subject_code,subject_name,reference_books,outline_title,source_url,crawl_time
2025,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2025 年招收推免生（含直博生）复试录取工作细则 材料科学与工程学院；2025 年招收推免生（含直博生）复试录取工作细则 发布者：材料科学与；2024 09-27 浏览次数： 10 为加强创新人才选拔、完善多元人；2025 年硕士研究生招生章程》《南京邮电大学 2025 年招收推荐免；2025 年招收推荐免试研究生（含直博生）复试录取工作办法；080300 光学工程、 080500 材料科学与工程、 0809Z1 有；0809Z2 生物电子学、 085400 电子信息（信息材料；080300 光学工程、 0809Z1 有机电子学、 0809Z2 生物电,,材料科学与工程学院 2025年招收推免生（含直博生）复试录取工作细则,https://iam.njupt.edu.cn/2024/0927/c10962a270484/page.htm,2026-06-28 22:47:22
2025,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2025 年招收推免生（含直博生）复试录取工作细则 材料科学与工程学院；2025 年招收推免生（含直博生）复试录取工作细则 发布者：材料科学与；2024 09-27 浏览次数： 10 为加强创新人才选拔、完善多元人；2025 年硕士研究生招生章程》《南京邮电大学 2025 年招收推荐免；2025 年招收推荐免试研究生（含直博生）复试录取工作办法；080300 光学工程、 080500 材料科学与工程、 0809Z1 有；0809Z2 生物电子学、 085400 电子信息（信息材料；080300 光学工程、 0809Z1 有机电子学、 0809Z2 生物电,,材料科学与工程学院 2025年招收推免生（含直博生）复试录取工作细则,https://iam.njupt.edu.cn/2024/0927/c10962a270484/page.htm,2026-06-28 22:47:22
2026,南京邮电大学,材料科学与工程学院,,材料科学与工程,初试,,2026 年全国硕士研究生招生考试 2026年全国硕士研究生招生考试南；3226 入校须知 发布时间：2025-12-18 浏览次数： 632；202 6 年全国硕士研究生招生考试 将于 12 月 20 日 -2；2026 年全国硕士研究生招生考试（初试）应试须知》 《 2026 年；025 83492231 ；202 5 年 12 月 18 日 附件1教2、教3考场平面图.zi,,2026年全国硕士研究生招生考试,https://yzb.njupt.edu.cn/2025/1218/c12466a294754/page.htm,2026-06-28 22:55:38
2026,南京邮电大学,材料科学与工程学院,,材料科学与工程,复试,,2026 年硕士研究生招生考试复试科目参考教材一览表 2026年硕士研；2026 03-06 浏览次数： 2088,,2026年硕士研究生招生考试复试科目参考教材一览表,https://yzb.njupt.edu.cn/2026/0306/c7797a297499/page.htm,2026-06-28 22:57:48
2026,南京邮电大学,材料科学与工程学院,080300,光学工程,复试,,2026 年各学院硕士研究生分专业复试分数线及报考录取情况表 2026；2026 06-11 浏览次数： 24 学院代码 学院名称 专业代码 ；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；543 311 315 38 152 085400 电子信息 专业型；2182 1448 370 40 9 1 383 085400 电子信；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；111 52 292 6 37 080901 物理电子学 学术型 全；290 5 7 080902 电路与系统 学术型 全日制 53 25,,2026年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2026/0529/c7813a302875/page.htm,2026-06-28 22:58:41
2026,南京邮电大学,材料科学与工程学院,080500,材料科学与工程,复试,,2026 年各学院硕士研究生分专业复试分数线及报考录取情况表 2026；2026 06-11 浏览次数： 24 学院代码 学院名称 专业代码 ；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；543 311 315 38 152 085400 电子信息 专业型；2182 1448 370 40 9 1 383 085400 电子信；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；111 52 292 6 37 080901 物理电子学 学术型 全；290 5 7 080902 电路与系统 学术型 全日制 53 25,,2026年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2026/0529/c7813a302875/page.htm,2026-06-28 22:58:41
2026,南京邮电大学,材料科学与工程学院,0809Z1,有机电子学,复试,,2026 年各学院硕士研究生分专业复试分数线及报考录取情况表 2026；2026 06-11 浏览次数： 24 学院代码 学院名称 专业代码 ；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；543 311 315 38 152 085400 电子信息 专业型；2182 1448 370 40 9 1 383 085400 电子信；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；111 52 292 6 37 080901 物理电子学 学术型 全；290 5 7 080902 电路与系统 学术型 全日制 53 25,,2026年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2026/0529/c7813a302875/page.htm,2026-06-28 22:58:41
2026,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2026 年各学院硕士研究生分专业复试分数线及报考录取情况表 2026；2026 06-11 浏览次数： 24 学院代码 学院名称 专业代码 ；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；543 311 315 38 152 085400 电子信息 专业型；2182 1448 370 40 9 1 383 085400 电子信；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；111 52 292 6 37 080901 物理电子学 学术型 全；290 5 7 080902 电路与系统 学术型 全日制 53 25,,2026年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2026/0529/c7813a302875/page.htm,2026-06-28 22:58:41
2026,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2026 年各学院硕士研究生分专业复试分数线及报考录取情况表 2026；2026 06-11 浏览次数： 24 学院代码 学院名称 专业代码 ；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；543 311 315 38 152 085400 电子信息 专业型；2182 1448 370 40 9 1 383 085400 电子信；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；111 52 292 6 37 080901 物理电子学 学术型 全；290 5 7 080902 电路与系统 学术型 全日制 53 25,,2026年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2026/0529/c7813a302875/page.htm,2026-06-28 22:58:41
2025,南京邮电大学,材料科学与工程学院,080300,光学工程,复试,,2025 年各学院硕士研究生分专业复试分数线及报考录取情况表 2025；2025 05-26 浏览次数： 35887 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；612 313 300 50 150 085400 电子信息 专业型；2147 1178 327 6 7 390 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；102 53 277 3 35 080901 物理电子学 学术型 全；286 3 6 080902 电路与系统 学术型 全日制 60 32,,2025年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2025/0526/c7813a284312/page.htm,2026-06-28 22:58:50
2025,南京邮电大学,材料科学与工程学院,080500,材料科学与工程,复试,,2025 年各学院硕士研究生分专业复试分数线及报考录取情况表 2025；2025 05-26 浏览次数： 35887 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；612 313 300 50 150 085400 电子信息 专业型；2147 1178 327 6 7 390 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；102 53 277 3 35 080901 物理电子学 学术型 全；286 3 6 080902 电路与系统 学术型 全日制 60 32,,2025年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2025/0526/c7813a284312/page.htm,2026-06-28 22:58:50
2025,南京邮电大学,材料科学与工程学院,0809Z1,有机电子学,复试,,2025 年各学院硕士研究生分专业复试分数线及报考录取情况表 2025；2025 05-26 浏览次数： 35887 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；612 313 300 50 150 085400 电子信息 专业型；2147 1178 327 6 7 390 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；102 53 277 3 35 080901 物理电子学 学术型 全；286 3 6 080902 电路与系统 学术型 全日制 60 32,,2025年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2025/0526/c7813a284312/page.htm,2026-06-28 22:58:50
2025,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2025 年各学院硕士研究生分专业复试分数线及报考录取情况表 2025；2025 05-26 浏览次数： 35887 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；612 313 300 50 150 085400 电子信息 专业型；2147 1178 327 6 7 390 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；102 53 277 3 35 080901 物理电子学 学术型 全；286 3 6 080902 电路与系统 学术型 全日制 60 32,,2025年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2025/0526/c7813a284312/page.htm,2026-06-28 22:58:50
2025,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2025 年各学院硕士研究生分专业复试分数线及报考录取情况表 2025；2025 05-26 浏览次数： 35887 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；612 313 300 50 150 085400 电子信息 专业型；2147 1178 327 6 7 390 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；102 53 277 3 35 080901 物理电子学 学术型 全；286 3 6 080902 电路与系统 学术型 全日制 60 32,,2025年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2025/0526/c7813a284312/page.htm,2026-06-28 22:58:50
2024,南京邮电大学,材料科学与工程学院,080300,光学工程,复试,,2024 年各学院硕士研究生分专业复试分数线及报考录取情况表 2024；2024 06-27 浏览次数： 88242 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；715 327 307 41 145 085400 电子信息 专业型；2183 1078 336 3 3 381 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；156 54 282 1 32 080901 物理电子学 学术型 全；310 2 5 080902 电路与系统 学术型 全日制 200 9,,2024年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2024/0622/c7813a269521/page.htm,2026-06-28 22:58:56
2024,南京邮电大学,材料科学与工程学院,080500,材料科学与工程,复试,,2024 年各学院硕士研究生分专业复试分数线及报考录取情况表 2024；2024 06-27 浏览次数： 88242 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；715 327 307 41 145 085400 电子信息 专业型；2183 1078 336 3 3 381 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；156 54 282 1 32 080901 物理电子学 学术型 全；310 2 5 080902 电路与系统 学术型 全日制 200 9,,2024年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2024/0622/c7813a269521/page.htm,2026-06-28 22:58:56
2024,南京邮电大学,材料科学与工程学院,0809Z1,有机电子学,复试,,2024 年各学院硕士研究生分专业复试分数线及报考录取情况表 2024；2024 06-27 浏览次数： 88242 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；715 327 307 41 145 085400 电子信息 专业型；2183 1078 336 3 3 381 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；156 54 282 1 32 080901 物理电子学 学术型 全；310 2 5 080902 电路与系统 学术型 全日制 200 9,,2024年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2024/0622/c7813a269521/page.htm,2026-06-28 22:58:56
2024,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2024 年各学院硕士研究生分专业复试分数线及报考录取情况表 2024；2024 06-27 浏览次数： 88242 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；715 327 307 41 145 085400 电子信息 专业型；2183 1078 336 3 3 381 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；156 54 282 1 32 080901 物理电子学 学术型 全；310 2 5 080902 电路与系统 学术型 全日制 200 9,,2024年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2024/0622/c7813a269521/page.htm,2026-06-28 22:58:56
2024,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2024 年各学院硕士研究生分专业复试分数线及报考录取情况表 2024；2024 06-27 浏览次数： 88242 学院 代码 学院名称 专；001 通信与信息工程学院 081000 信息与通信工程 学术型 全；715 327 307 41 145 085400 电子信息 专业型；2183 1078 336 3 3 381 085400 电子信息 专；002 电子与光学工程学院 080300 光学工程 学术型 全日制 ；156 54 282 1 32 080901 物理电子学 学术型 全；310 2 5 080902 电路与系统 学术型 全日制 200 9,,2024年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2024/0622/c7813a269521/page.htm,2026-06-28 22:58:56
2023,南京邮电大学,材料科学与工程学院,080300,光学工程,复试,,2023 年各学院硕士研究生分专业复试分数线及报考录取情况表 2023；2023 09-05 浏览次数： 132578 院系代码 院系名称 专；001 通信与信息工程学院 081001 通信与信息系统 全日制 学；374 107 280 10 62 081002 信号与信息处理 全；224 98 273 15 83 085400 电子信息 全日制 专；1809 941 315 4 366 085400 电子信息 非全日制；315 38 002 电子与光学工程学院/柔性电子（未来技术）学院 ；080300 光学工程 全日制 学术型 156 44 283 2 32 0,,2023年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2023/0901/c7813a269522/page.htm,2026-06-28 22:59:05
2023,南京邮电大学,材料科学与工程学院,080500,材料科学与工程,复试,,2023 年各学院硕士研究生分专业复试分数线及报考录取情况表 2023；2023 09-05 浏览次数： 132578 院系代码 院系名称 专；001 通信与信息工程学院 081001 通信与信息系统 全日制 学；374 107 280 10 62 081002 信号与信息处理 全；224 98 273 15 83 085400 电子信息 全日制 专；1809 941 315 4 366 085400 电子信息 非全日制；315 38 002 电子与光学工程学院/柔性电子（未来技术）学院 ；080300 光学工程 全日制 学术型 156 44 283 2 32 0,,2023年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2023/0901/c7813a269522/page.htm,2026-06-28 22:59:05
2023,南京邮电大学,材料科学与工程学院,0809Z1,有机电子学,复试,,2023 年各学院硕士研究生分专业复试分数线及报考录取情况表 2023；2023 09-05 浏览次数： 132578 院系代码 院系名称 专；001 通信与信息工程学院 081001 通信与信息系统 全日制 学；374 107 280 10 62 081002 信号与信息处理 全；224 98 273 15 83 085400 电子信息 全日制 专；1809 941 315 4 366 085400 电子信息 非全日制；315 38 002 电子与光学工程学院/柔性电子（未来技术）学院 ；080300 光学工程 全日制 学术型 156 44 283 2 32 0,,2023年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2023/0901/c7813a269522/page.htm,2026-06-28 22:59:05
2023,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2023 年各学院硕士研究生分专业复试分数线及报考录取情况表 2023；2023 09-05 浏览次数： 132578 院系代码 院系名称 专；001 通信与信息工程学院 081001 通信与信息系统 全日制 学；374 107 280 10 62 081002 信号与信息处理 全；224 98 273 15 83 085400 电子信息 全日制 专；1809 941 315 4 366 085400 电子信息 非全日制；315 38 002 电子与光学工程学院/柔性电子（未来技术）学院 ；080300 光学工程 全日制 学术型 156 44 283 2 32 0,,2023年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2023/0901/c7813a269522/page.htm,2026-06-28 22:59:05
2023,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2023 年各学院硕士研究生分专业复试分数线及报考录取情况表 2023；2023 09-05 浏览次数： 132578 院系代码 院系名称 专；001 通信与信息工程学院 081001 通信与信息系统 全日制 学；374 107 280 10 62 081002 信号与信息处理 全；224 98 273 15 83 085400 电子信息 全日制 专；1809 941 315 4 366 085400 电子信息 非全日制；315 38 002 电子与光学工程学院/柔性电子（未来技术）学院 ；080300 光学工程 全日制 学术型 156 44 283 2 32 0,,2023年各学院硕士研究生分专业复试分数线及报考录取情况表,https://yzb.njupt.edu.cn/2023/0901/c7813a269522/page.htm,2026-06-28 22:59:05
2021,南京邮电大学,材料科学与工程学院,080300,光学工程,复试,,2021 年硕士研究生招生复试分数线及相关说明 2021年硕士研究生招；2021 03-24 浏览次数： 206896 《南京邮电大学2021；081001 通信与信息系统 37 （ 56 ） 333 081002 信；327 专业学位 电子信息 085400 电子信息 37 （ 56 ；349 电子与光学工程学院、 微电子学院 学术型 工学 080300；276 080901 物理电子学 37 （ 56 ） 265 080；902 电路与系统 37 （ 56 ） 327 080903 微电子；264 080904 电磁场与微波技术 37 （ 56 ） 285,,2021年硕士研究生招生复试分数线及相关说明,https://yzb.njupt.edu.cn/2021/0324/c7813a187394/page.htm,2026-06-28 22:59:18
2021,南京邮电大学,材料科学与工程学院,080500,材料科学与工程,复试,,2021 年硕士研究生招生复试分数线及相关说明 2021年硕士研究生招；2021 03-24 浏览次数： 206896 《南京邮电大学2021；081001 通信与信息系统 37 （ 56 ） 333 081002 信；327 专业学位 电子信息 085400 电子信息 37 （ 56 ；349 电子与光学工程学院、 微电子学院 学术型 工学 080300；276 080901 物理电子学 37 （ 56 ） 265 080；902 电路与系统 37 （ 56 ） 327 080903 微电子；264 080904 电磁场与微波技术 37 （ 56 ） 285,,2021年硕士研究生招生复试分数线及相关说明,https://yzb.njupt.edu.cn/2021/0324/c7813a187394/page.htm,2026-06-28 22:59:18
2021,南京邮电大学,材料科学与工程学院,0809Z1,有机电子学,复试,,2021 年硕士研究生招生复试分数线及相关说明 2021年硕士研究生招；2021 03-24 浏览次数： 206896 《南京邮电大学2021；081001 通信与信息系统 37 （ 56 ） 333 081002 信；327 专业学位 电子信息 085400 电子信息 37 （ 56 ；349 电子与光学工程学院、 微电子学院 学术型 工学 080300；276 080901 物理电子学 37 （ 56 ） 265 080；902 电路与系统 37 （ 56 ） 327 080903 微电子；264 080904 电磁场与微波技术 37 （ 56 ） 285,,2021年硕士研究生招生复试分数线及相关说明,https://yzb.njupt.edu.cn/2021/0324/c7813a187394/page.htm,2026-06-28 22:59:18
2021,南京邮电大学,材料科学与工程学院,0809Z2,生物电子学,复试,,2021 年硕士研究生招生复试分数线及相关说明 2021年硕士研究生招；2021 03-24 浏览次数： 206896 《南京邮电大学2021；081001 通信与信息系统 37 （ 56 ） 333 081002 信；327 专业学位 电子信息 085400 电子信息 37 （ 56 ；349 电子与光学工程学院、 微电子学院 学术型 工学 080300；276 080901 物理电子学 37 （ 56 ） 265 080；902 电路与系统 37 （ 56 ） 327 080903 微电子；264 080904 电磁场与微波技术 37 （ 56 ） 285,,2021年硕士研究生招生复试分数线及相关说明,https://yzb.njupt.edu.cn/2021/0324/c7813a187394/page.htm,2026-06-28 22:59:18
2021,南京邮电大学,材料科学与工程学院,085400,电子信息,复试,,2021 年硕士研究生招生复试分数线及相关说明 2021年硕士研究生招；2021 03-24 浏览次数： 206896 《南京邮电大学2021；081001 通信与信息系统 37 （ 56 ） 333 081002 信；327 专业学位 电子信息 085400 电子信息 37 （ 56 ；349 电子与光学工程学院、 微电子学院 学术型 工学 080300；276 080901 物理电子学 37 （ 56 ） 265 080；902 电路与系统 37 （ 56 ） 327 080903 微电子；264 080904 电磁场与微波技术 37 （ 56 ） 285,,2021年硕士研究生招生复试分数线及相关说明,https://yzb.njupt.edu.cn/2021/0324/c7813a187394/page.htm,2026-06-28 22:59:18
